TJ_Tag,ID,Device_1,Trip_1,Device_2,Trip_2,StartTime_1,EndTime_1,StartTime_2,EndTime_2
515,827329,10129,2840,10122,1033,47500,49600,8010,10110
516,829014,10129,2867,551,804,38270,39070,1720,2520
517,829886,10129,2876,10122,651,37920,43520,12320,17920
518,830679,10129,2890,10125,1173,28120,30920,14730,17530
519,831749,10129,2909,10115,650,1400,2300,43700,44600
520,831749,10129,2909,10115,650,3500,3900,45800,46200
521,833280,10129,2932,10122,924,37930,43930,21810,27810
522,839919,10129,3093,10122,1300,56230,58630,43010,45410
523,839919,10129,3093,10122,1300,60530,61630,47310,48410
524,841177,10129,3115,10125,1831,23090,25590,3300,5800
525,841396,10129,3118,10125,2126,167710,167910,35100,35300
526,846749,10129,3633,502,961,47060,48260,32420,33620
527,847530,10129,3644,10125,172,33850,34350,27960,28460
528,852492,10129,3719,10116,1240,30110,31310,6610,7810
529,853206,10129,3729,502,957,36290,42590,14320,20620
530,856718,10129,3774,10115,352,44880,45480,730,1330
531,856718,10129,3774,10115,352,50180,62680,6030,18530
532,874386,10129,3838,10125,1411,42310,44810,13520,16020
533,876239,10129,3863,10122,1296,49400,49500,37800,37900
534,878923,10129,3899,10115,200,26590,27090,10520,11020
535,882531,10129,3949,10122,811,56680,57080,810,1210
536,884260,10129,3976,10125,607,39330,39930,19210,19810
537,886896,10129,4013,10107,30,122670,122870,25600,25800
538,912655,10129,4123,10125,52,36720,37020,7230,7530
539,913104,10129,4131,10118,84,13070,19070,3830,9830
540,916419,10129,4184,10115,653,35950,38150,50410,52610
541,916421,10129,4184,10115,654,57630,58330,72100,72800
542,916421,10129,4184,10115,654,61130,62430,75600,76900
543,918001,10129,4206,10004,128,63020,63720,33800,34500
544,929547,10129,4393,10106,2681,51070,51370,14710,15010
545,929585,10129,4393,10116,1671,13950,15650,13700,15400
546,930419,10129,4404,10125,1612,38940,45740,37190,43990
547,930867,10129,4411,10106,5148,25360,27560,9820,12020
548,933291,10129,4448,10125,2036,68590,69090,56800,57300
549,933550,10129,4454,10122,286,52610,61210,15360,23960
550,937376,10129,4510,10125,130,38780,40180,171630,173030
551,939538,10129,4538,10118,952,43370,44770,2920,4320
552,952489,10129,4723,10122,1374,75340,86740,35410,46810
553,956591,10129,4781,10116,142,34680,34980,30820,31120
554,956601,10129,4781,10118,45,46260,46460,39010,39210
555,957828,10129,4798,10125,1411,27330,28130,13420,14220
556,957828,10129,4798,10125,1411,31130,36330,17220,22420
557,957828,10129,4798,10125,1411,42230,45830,28320,31920
558,957828,10129,4798,10125,1411,48330,49430,34420,35520
559,958863,10129,4817,10122,1037,117040,119340,30500,32800
560,958863,10129,4817,10122,1037,121440,122440,34900,35900
561,958864,10129,4817,10122,1066,117240,118440,52810,54010
562,958892,10129,4817,10125,1817,58680,63480,34260,39060
563,961584,10129,4863,10118,951,95360,100560,74200,79400
564,961584,10129,4863,10118,951,102060,105660,80900,84500
565,963838,10129,4922,10115,575,42490,44090,171450,173050
566,966629,10129,4975,10116,764,41740,45040,30910,34210
567,966629,10129,4975,10116,764,48140,51540,37310,40710
568,966806,10129,4977,10122,1225,122840,124040,15620,16820
569,967053,10129,4983,502,874,1490,2490,113960,114960
570,968534,10129,5015,501,264,13590,15590,74420,76420
571,968765,10129,5017,10106,432,7190,10290,187550,190650
572,968765,10129,5017,10106,432,44290,46190,224650,226550
573,969726,10129,5041,10122,71,131990,136190,28080,32280
574,971781,10129,5085,10002,110,39970,41470,152350,153850
575,974396,10129,5149,10122,1357,54340,57840,6710,10210
576,974396,10129,5149,10122,1357,60140,65040,12510,17410
577,977122,10130,35,10129,1717,19400,21500,121230,123330
578,979675,10130,82,10129,4998,52610,52810,87060,87260
579,979997,10130,87,10122,237,38800,40000,52540,53740
580,979997,10130,87,10122,237,47400,57600,61140,71340
581,979997,10130,87,10122,237,59100,60400,72840,74140
582,980402,10130,90,10122,776,37350,38450,18400,19500
583,983025,10130,127,502,209,53030,54130,50360,51460
584,984017,10130,144,10122,433,15250,16850,6020,7620
585,986209,10130,201,10125,1169,124280,124980,14220,14920
586,986209,10130,201,10125,1169,128980,130680,18920,20620
587,986209,10130,201,10125,1169,134280,142180,24220,32120
588,987352,10130,227,552,930,29520,30220,10380,11080
589,987795,10130,232,10005,65,13200,14200,4800,5800
590,989203,10130,258,552,548,24730,25330,60400,61000
591,993446,10130,339,10118,954,111050,112550,64910,66410
592,996785,10130,381,552,406,26800,27200,101760,102160
593,1002213,10130,446,551,519,90730,91330,55530,56130
594,1002230,10130,446,552,412,90670,91370,55720,56420
595,1002407,10130,446,10122,608,98710,104410,24910,30610
596,1006154,10130,487,10107,35,85010,85210,52210,52410
597,1007361,10130,503,10129,4005,91010,91210,84500,84700
598,1011385,10130,561,10129,3751,100300,100500,133570,133770
599,1014026,10130,590,10125,542,104610,104810,46820,47020
600,1014504,10130,596,10122,209,14310,15710,213580,214980
601,1014504,10130,596,10122,209,25310,27110,224580,226380
602,1014508,10130,596,10125,3204,22410,27210,58650,63450
603,1017851,10130,641,10129,1235,2900,3600,29540,30240
604,1018442,10130,650,552,395,126750,127250,114120,114620
605,1020094,10130,664,10129,5104,56850,57050,47390,47590
606,1020351,10130,667,10129,2890,9600,11900,28280,30580
607,1020351,10130,667,10129,2890,12800,18200,31480,36880
608,1021686,10130,687,10125,1894,26810,29510,81220,83920
609,1021816,10130,688,10122,1042,42630,42930,16320,16620
610,1028791,10130,774,10115,408,75180,77480,48420,50720
611,1028867,10130,774,10125,2263,15210,15910,82860,83560
612,1029957,10130,790,552,401,89210,89310,124060,124160
613,1037088,10130,896,502,996,32920,34720,54770,56570
614,1037088,10130,896,502,996,40320,41420,62170,63270
615,1041142,10130,948,10007,29,220,6020,3050,8850
616,1041142,10130,948,10007,29,6220,7320,9050,10150
617,1041142,10130,948,10007,29,12320,13220,15150,16050
618,1041142,10130,948,10007,29,18420,20420,21250,23250
619,1041142,10130,948,10007,29,22720,23620,25550,26450
620,1041142,10130,948,10007,29,25020,25420,27850,28250
621,1041142,10130,948,10007,29,46720,53120,49550,55950
622,1042698,10130,965,10122,938,87230,87730,43540,44040
623,1043806,10130,978,10129,2881,10720,14320,24720,28320
624,1043823,10130,978,10129,4464,20420,21720,24230,25530
625,1046491,10130,1023,10122,988,40980,45080,220,4320
626,1048752,10130,1052,10120,1471,8710,11210,22800,25300
627,1048769,10130,1052,10122,1062,11710,16510,22710,27510
628,1051314,10130,1080,10007,44,120420,122620,133900,136100
629,1051314,10130,1080,10007,44,126020,127720,139500,141200
630,1051314,10130,1080,10007,44,139820,141220,153300,154700
631,1054864,10130,1127,552,404,68280,72780,58420,62920
632,1054864,10130,1127,552,404,84580,86680,74720,76820
633,1054878,10130,1127,10107,73,14320,20520,20720,26920
634,1058204,10130,1161,10125,2244,363580,363880,79590,79890
635,1058499,10130,1164,10106,85,105920,109120,112230,115430
636,1058499,10130,1164,10106,85,111020,111620,117330,117930
637,1060074,10130,1183,10125,446,3120,4220,26510,27610
638,1060136,10130,1183,10129,1717,20220,20620,123350,123750
639,1060920,10130,1190,10125,2244,79920,80020,98030,98130
640,1061649,10130,1198,10004,106,180920,182420,25200,26700
641,1067024,10130,1269,3268,13,9520,15120,52060,57660
642,1067377,10130,1272,502,53,17320,19520,21610,23810
643,1068893,10131,2,501,46,58840,60240,126320,127720
644,1070162,10131,35,10130,1183,102160,102360,41620,41820
645,1070227,10131,36,10130,639,51200,51600,97120,97520
646,1070548,10131,40,3268,11,78330,80630,40290,42590
647,1070596,10131,40,10118,231,31100,39800,145450,154150
648,1070596,10131,40,10118,231,46400,50700,160750,165050
649,1071475,10131,65,10129,471,104910,105010,110760,110860
650,1072478,10131,85,551,568,54520,55820,311090,312390
651,1072892,10131,88,10118,201,42110,44010,148600,150500
652,1072965,10131,88,10129,2538,6910,9210,79510,81810
653,1076086,10131,163,10106,3078,68400,69200,36420,37220
654,1076086,10131,163,10106,3078,72600,79100,40620,47120
655,1084164,10131,251,10106,2783,116440,117940,41780,43280
656,1084200,10131,251,10129,1702,99940,100840,66250,67150
657,1084219,10131,251,10129,4912,88540,88640,41980,42080
658,1084219,10131,251,10129,4912,117940,119540,71380,72980
659,1086139,10131,299,10118,557,48470,49370,20110,21010
660,1086139,10131,299,10118,557,56970,58770,28610,30410
661,1087700,10131,335,10125,994,28460,28960,98360,98860
662,1087700,10131,335,10125,994,44360,45860,114260,115760
663,1094733,10131,466,10129,5164,59100,61400,38300,40600
664,1103078,10131,570,10118,1,69600,70300,5720,6420
665,1108777,10131,651,10130,308,99270,99570,107150,107450
666,1108789,10131,651,10130,268,100570,100770,129090,129290
667,1113454,10131,714,10130,1102,81140,81240,51320,51420
668,1115783,10131,764,10116,749,52610,53210,37900,38500
669,1122125,10131,841,10129,892,60020,60520,82980,83480
670,1130964,10131,960,10130,1102,72660,75560,17220,20120
671,1132165,10131,983,10129,165,22450,24550,5230,7330
672,1133587,10131,999,552,566,65120,65820,2830,3530
673,1140209,10131,1067,10125,1680,21620,23520,15560,17460
674,1141081,10131,1080,10130,324,78940,79240,109550,109850
675,1143362,10131,1107,10130,85,126780,126980,73720,73920
676,1146157,10131,1150,10130,1172,58620,68120,24920,34420
677,1150114,10131,1216,10130,85,141090,141290,57120,57320
678,1150766,10131,1232,3268,38,44340,45140,18390,19190
679,1151981,10131,1245,10130,85,124110,124310,73120,73320
680,1157223,10131,1319,91,13,57990,58890,11410,12310
681,1157225,10131,1319,92,8,58140,58940,18990,19790
682,1163598,10131,1418,10125,576,154670,159670,13600,18600
683,1164809,10131,1432,10130,85,133930,134030,53420,53520
684,1167882,10131,1467,10129,4882,61750,62150,2290,2690
685,1180327,10131,1625,90,1,49560,50060,35470,35970
686,1184219,10131,1695,10125,2572,45110,45610,7830,8330
687,1196831,10131,1860,501,17,33210,34510,58840,60140
688,1196837,10131,1860,501,678,4610,6810,26720,28920
689,1196837,10131,1860,501,678,18610,19910,40720,42020
690,1197842,10131,1872,10129,5139,55560,56060,26470,26970
691,1206328,10131,1964,10130,346,116980,117180,85120,85320
692,1210589,10131,2037,10122,1035,42400,42700,12810,13110
693,1211472,10131,2046,10130,95,131150,131350,87200,87400
694,1213866,10131,2073,10130,263,205360,206860,133750,135250
695,1214695,10131,2090,10125,354,11410,12510,24830,25930
696,1215105,10131,2092,10122,846,86220,86620,131730,132130
697,1215109,10131,2092,10122,683,77220,77520,117470,117770
698,1215128,10131,2092,10122,761,90120,90420,126090,126390
699,1220972,10131,2180,10130,1241,110230,110430,82210,82410
700,1222468,10131,2203,10130,308,83860,84060,107950,108150
701,1222471,10131,2203,10130,268,85160,85460,129890,130190
702,1223960,10131,2221,10130,33,49100,50200,35500,36600
703,1223964,10131,2221,10130,1017,105880,105980,60510,60610
704,1225913,10131,2257,10130,68,8120,12220,35580,39680
705,1233008,10131,2355,10130,324,77760,78060,126250,126550
706,1239224,10131,2384,10130,1244,116980,117180,83410,83610
707,1239547,10131,2388,10129,5132,69380,74680,29450,34750
708,1239547,10131,2388,10129,5132,76880,77880,36950,37950
709,1239551,10131,2388,10129,4908,74620,76120,21180,22680
710,1240283,10131,2398,10130,95,112200,112400,99400,99600
711,1247884,10131,2496,10130,85,120620,120820,69820,70020
712,1248486,10131,2499,10130,324,86820,87220,127150,127550
713,1249715,10131,2520,10130,346,114450,114650,86120,86320
714,1251409,10132,2,10002,110,220,14820,257530,272130
715,1251471,10132,3,10122,316,12170,14670,13420,15920
716,1256593,10132,119,10106,3111,2160,7560,62240,67640
717,1256748,10132,121,10122,828,80080,81280,40280,41480
718,1256748,10132,121,10122,828,101480,102180,61680,62380
719,1256773,10132,121,10129,2804,73080,74080,55420,56420
720,1257514,10132,137,10106,3825,41690,43790,47880,49980
721,1273870,10132,347,10125,700,41380,41780,67890,68290
722,1275484,10132,398,10118,134,128160,133060,47920,52820
723,1275484,10132,398,10118,134,135260,146660,55020,66420
724,1275485,10132,398,10118,169,85550,87350,25920,27720
725,1275485,10132,398,10118,169,102650,105450,43020,45820
726,1275496,10132,398,10118,199,74560,75360,21830,22630
727,1275496,10132,398,10118,199,78060,81460,25330,28730
728,1276400,10132,428,10125,700,5400,6300,57190,58090
729,1276400,10132,428,10125,700,10000,15000,61790,66790
730,1276400,10132,428,10125,700,20700,24400,72490,76190
731,1283228,10132,500,10118,1826,69180,69680,5820,6320
732,1283350,10132,500,10129,5015,109990,110990,87490,88490
733,1291391,10132,575,10130,41,35420,35920,31220,31720
734,1299364,10132,663,10115,118,48560,48660,37710,37810
735,1307545,10132,744,10125,2067,80760,82360,71140,72740
736,1315212,10132,829,10118,872,35110,36610,49220,50720
737,1315212,10132,829,10118,872,58810,59210,72920,73320
738,1322016,10132,895,10116,1691,11390,16990,6020,11620
739,1322016,10132,895,10116,1691,18690,23290,13320,17920
740,1329595,10132,972,10129,1114,4900,5500,6660,7260
741,1342348,10132,1110,10120,951,94010,94210,65220,65420
742,1351526,10132,1207,10118,1885,313910,314110,68120,68320
743,1357834,10132,1269,10130,1125,22560,23060,47790,48290
744,1361581,10132,1306,10129,1944,151080,151480,24800,25200
745,1365028,10132,1339,10131,1243,107060,107960,61100,62000
746,1370193,10132,1392,10116,502,38180,38580,17800,18200
747,1375770,10132,1449,10131,1780,390,1190,53750,54550
748,1375943,10132,1452,10118,872,106290,107890,49240,50840
749,1376178,10132,1453,502,46,54510,55510,108740,109740
750,1377867,10132,1470,10129,4320,19810,21410,46520,48120
751,1379508,10132,1489,502,126,29100,32300,18810,22010
752,1383337,10132,1533,10118,1428,22710,25610,27620,30520
753,1391377,10132,1620,10120,586,238150,238450,45120,45420
754,1391975,10132,1626,10106,4368,55020,55120,21810,21910
755,1395503,10132,1663,10129,1259,93670,94770,82720,83820
756,1395503,10132,1663,10129,1259,99470,99870,88520,88920
757,1409618,10132,1839,551,628,24510,25710,50480,51680
758,1409904,10132,1844,502,126,33390,39190,14010,19810
759,1417696,10132,1929,10122,58,135440,135840,69270,69670
760,1418312,10132,1937,10106,2014,40590,47890,12810,20110
761,1422983,10132,1993,10106,3293,15310,15610,37260,37560
762,1428800,10132,2053,501,169,59110,61010,240000,241900
763,1444799,10132,2197,10106,4356,32380,32880,13220,13720
764,1447939,10132,2226,10122,901,124000,125500,35600,37100
765,1457577,10132,2320,10106,3237,23810,24910,24860,25960
766,1458546,10132,2327,10125,2021,31370,37670,1200,7500
767,1460045,10132,2342,10118,518,185100,188300,110440,113640
768,1471794,10132,2462,10106,1063,29610,30610,61850,62850
769,1471797,10132,2462,10115,558,27610,28710,183190,184290
770,1472189,10132,2467,10125,3386,14110,15210,14990,16090
771,1488802,10132,2645,10129,20,13620,13920,5810,6110
772,1493871,10132,2722,552,579,30710,32010,18570,19870
773,1495907,10132,2750,10118,826,15390,15890,103040,103540
774,1496009,10132,2752,552,483,66200,66400,314540,314740
775,1497275,10132,2772,10125,1615,74710,75910,54380,55580
776,1500774,10132,2810,10118,1616,15100,16200,64740,65840
777,1502326,10132,2834,3268,75,15670,16570,101220,102120
778,1505228,10132,2871,10118,826,26790,27690,101740,102640
779,1505319,10132,2872,10129,4202,280,2280,56030,58030
780,1505521,10132,2875,501,56,67890,68690,108340,109140
781,1505536,10132,2875,10106,99,64690,65590,113130,114030
782,1514222,10132,3012,10125,1750,107450,108550,19100,20200
783,1514628,10132,3018,10106,19,46100,47800,66360,68060
784,1515947,10132,3040,10005,48,59410,59810,51000,51400
785,1517009,10132,3053,10130,771,200,6400,13270,19470
786,1517164,10132,3055,10129,1537,700,2300,226800,228400
787,1517164,10132,3055,10129,1537,7900,8400,234000,234500
788,1519090,10132,3089,10129,2495,43290,46390,164990,168090
789,1520914,10132,3118,10129,110,62260,62860,33430,34030
790,1521100,10132,3122,502,977,26930,28030,6720,7820
791,1521100,10132,3122,502,977,52230,53830,32020,33620
792,1521108,10132,3122,10106,4292,26460,27560,33990,35090
793,1521793,10132,3132,10125,1211,119510,121910,59800,62200
794,1521793,10132,3132,10125,1211,123210,124210,63500,64500
795,1522767,10132,3147,10118,726,54880,55380,13410,13910
796,1523317,10132,3156,10130,22,63020,63320,7020,7320
797,1524485,10132,3174,10131,2112,10890,12690,53150,54950
798,1524485,10132,3174,10131,2112,21390,23990,63650,66250
799,1525052,10132,3186,10116,974,36890,38490,115330,116930
800,1526904,10132,3212,551,821,23990,25790,173410,175210
801,1528001,10132,3231,10118,1662,39790,44390,73500,78100
802,1528001,10132,3231,10118,1662,45690,46790,79400,80500
803,1528002,10132,3231,10118,677,81290,82290,233530,234530
804,1528004,10132,3231,10118,1783,39050,43950,31300,36200
805,1528865,10132,3243,501,169,49390,50490,217380,218480
806,1529757,10132,3258,10125,1253,24990,27190,79930,82130
807,1531425,10132,3284,10129,2495,43000,46700,161250,164950
808,1531759,10132,3290,10118,726,107170,111870,5310,10010
809,1532488,10132,3308,10125,1794,104290,106790,55180,57680
810,1536631,10132,3366,10129,1114,5590,6290,6960,7660
811,1536697,10132,3368,10115,226,5380,6080,124640,125340
812,1536697,10132,3368,10115,226,14280,17980,133540,137240
813,1536766,10132,3368,10129,2539,1980,2780,41220,42020
814,1540278,10132,3423,10115,328,46890,54090,83300,90500
815,1540568,10132,3425,10131,1645,31320,32320,39650,40650
816,1540568,10132,3425,10131,1645,39920,40820,48250,49150
817,1540568,10132,3425,10131,1645,50720,51320,59050,59650
818,1541677,10132,3446,10118,513,25700,26100,39370,39770
819,1542494,10132,3460,10125,964,37050,37350,3600,3900
820,1543048,10132,3471,10106,3886,23180,24080,28840,29740
